Identifiant station;Nom de la Station;Nom de la ligne;Niveau de pollution aux particules;Niveau de pollution;Incertitude;Recommandation de surveillance;Action(s) QAI en cours;Lien vers les mesures en direct;Durée des mesures;Mesures d’amélioration mises en place ou prévues;stop_lon;stop_lat;point_geo;pollution_air;air;niveau;actions;niveau_pollution
IDFM:463009;Stalingrad;Métro 2;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;;2.3657743705581695;48.88432054886986;48.88432054886986, 2.3657743705581695;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:22369;Sully - Morland;Métro 7;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3617517381263218;48.85120791254347;48.85120791254347, 2.3617517381263218;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:22164;Trocadéro;Métro 6;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.287625377853519;48.86346147371448;48.86346147371448, 2.287625377853519;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:43213;Val d'Europe;RER A;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;;2.7724268942340276;48.85484622851565;48.85484622851565, 2.7724268942340276;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:462959;Vaneau;Métro 10;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3213512423547358;48.84889457005888;48.84889457005888, 2.3213512423547358;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:463320;Varenne;Métro 13;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3149776470363417;48.85662420264694;48.85662420264694, 2.3149776470363417;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:463321;Vaugirard;Métro 12;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.300977822126098;48.83953628376544;48.83953628376544, 2.300977822126098;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:43223;Villiers-sur-Marne - Le Plessis-Trévise;RER E;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.542644466674205;48.82324786783017;48.82324786783017, 2.542644466674205;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:46375;Vitry-sur-Seine;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.40269438767449;48.80028105254759;48.80028105254759, 2.40269438767449;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:463070;Wagram;Métro 3;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.304673087584434;48.8838463907272;48.8838463907272, 2.304673087584434;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:22123;Anvers;Métro 2;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.3441548403302916;48.882868568843925;48.882868568843925, 2.3441548403302916;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:463123;Assemblée Nationale;Métro 12;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3206896796944263;48.861122050080816;48.861122050080816, 2.3206896796944263;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:45873;Auber;RER A;pollution moyenne;MOYENNE;Évaluation : mesures permanentes;non;Action(s) d'amélioration de la qualité de l'air en cours;https://air-interieur.ratp.fr/;mesures permanentes;;2.3296591495793595;48.872348840718196;48.872348840718196, 2.3296591495793595;pollution moyenne - incertitude faible;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:463031;Aubervilliers-Pantin Quatre Chemins;Métro 7;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3922205712292195;48.90375706036556;48.90375706036556, 2.3922205712292195;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:44493;Bagneux;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.3220087047421583;48.79333690627149;48.79333690627149, 2.3220087047421583;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:463094;Barbès - Rochechouart;Métro 2;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;;2.350573400888514;48.883852349861876;48.883852349861876, 2.350573400888514;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:22097;Bastille;Métro 8;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3695064282002;48.853425461693256;48.853425461693256, 2.3695064282002;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:22014;Bobigny-Pantin - Raymond Queneau;Métro 5;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.426308679232036;48.89560207433252;48.89560207433252, 2.426308679232036;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:monomodalStopPlace:43092;Boigneville;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.378618440416535;48.341208632507616;48.341208632507616, 2.378618440416535;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:22188;Boucicaut;Métro 8;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.2879184311245595;48.841024160993214;48.841024160993214, 2.2879184311245595;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:43097;Bourg-la-Reine;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.312278311834309;48.78026436884244;48.78026436884244, 2.312278311834309;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:22008;Bréguet-Sabin;Métro 5;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.3701946685897517;48.85624405468632;48.85624405468632, 2.3701946685897517;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:22231;Brochant;Métro 13;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3201902468999456;48.89062201554889;48.89062201554889, 2.3201902468999456;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:58874;Bussy-Saint-Georges;RER A;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.7103828395096956;48.83671337078136;48.83671337078136, 2.7103828395096956;pollution faible - incertitude forte;;Pollution faible;Action(s) d'amélioration de la qualité de l'air en cours;pollution faible
IDFM:463039;Buzenval;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.401170769368413;48.85176243983227;48.85176243983227, 2.401170769368413;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:monomodalStopPlace:43105;Cernay;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.257017857907824;48.985149200200375;48.985149200200375, 2.257017857907824;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:58757;Champ de Mars Tour Eiffel;RER C;pollution moyenne;MOYENNE;Évaluation : campagne de mesure ponctuelle;non;;;campagne de mesure ponctuelle;;2.2896562493865478;48.8564765666592;48.8564765666592, 2.2896562493865478;pollution moyenne - incertitude faible;;Pollution moyenne;;pollution moyenne
IDFM:22093;Champs-Elysées - Clemenceau;Métro 13;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.31401668387612;48.86750083759083;48.86750083759083, 2.31401668387612;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:21934;Charonne;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.3848878986690423;48.85500743705073;48.85500743705073, 2.3848878986690423;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:462979;Château d'Eau;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3559014497805357;48.87247308911766;48.87247308911766, 2.3559014497805357;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:463159;Châtelet;Métro 14;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.346411849769497;48.859556532726764;48.859556532726764, 2.346411849769497;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:22364;Châtelet;Métro 7;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3481609912345776;48.856953460785334;48.856953460785334, 2.3481609912345776;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:463146;Chemin Vert;Métro 8;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.368095085385991;48.85708736782028;48.85708736782028, 2.368095085385991;pollution faible - incertitude forte;;Pollution faible;Action(s) d'amélioration de la qualité de l'air en cours;pollution faible
IDFM:490851;Chevilly-Larue (Marché International);Métro 14;pas de données;pas de données;Évaluation : impossible faute d’informations;non;;;;;2.367374604185919;48.75848356146962;48.75848356146962, 2.367374604185919;pas de données;;Pas de données;;pas de données
IDFM:22120;Colonel Fabien;Métro 2;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.3705761028196575;48.877695345805535;48.877695345805535, 2.3705761028196575;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:monomodalStopPlace:45771;Combs-la-Ville - Quincy;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.5476998823085504;48.667819721800015;48.667819721800015, 2.5476998823085504;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:22057;Concorde;Métro 12;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.323181449571859;48.86615003482594;48.86615003482594, 2.323181449571859;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:463152;Corentin Cariou;Métro 7;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.382291557164633;48.89467266005628;48.89467266005628, 2.382291557164633;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:47052;Courcelle-sur-Yvette;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.097722386795541;48.70131367727702;48.70131367727702, 2.097722386795541;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:463166;Créteil - L'Echat;Métro 8;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.449424047013373;48.79661108096057;48.79661108096057, 2.449424047013373;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
